USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
29980,201708010600,69.00,69.00,60.00,67
29980,201708010700,70.00,,,68
29980,201708010800,70.00,,,68
29980,201708010900,71.00,,,70
29980,201708011000,73.00,,,74
29980,201708011100,73.00,,,74
29980,201708011200,72.00,,,72
29980,201708011300,72.00,,,72
29980,201708011400,71.00,,,70
29980,201708011500,67.00,,,63
29980,201708011600,67.00,,,63
29980,201708011700,66.00,,,61
29980,201708011800,65.00,74.00,65.00,59
29980,201708011900,63.00,,,56
29980,201708012000,64.00,,,58
29980,201708012100,63.00,,,56
29980,201708012200,63.00,,,56
29980,201708012300,63.00,,,56
29980,201708020000,64.00,,,58
29980,201708020100,64.00,,,58
29980,201708020200,63.00,,,56
29980,201708020300,62.00,,,54
29980,201708020400,61.00,,,52
29980,201708020500,60.00,,,50
29980,201708020600,61.00,65.00,60.00,52
29980,201708020700,61.00,,,52
29980,201708020800,61.00,,,52
29980,201708020900,61.00,,,52
29980,201708021000,64.00,,,58
29980,201708021100,67.00,,,63
29980,201708021200,66.00,,,61
29980,201708021300,69.00,,,67
29980,201708021400,69.00,,,67
29980,201708021500,67.00,,,63
29980,201708021600,69.00,,,67
29980,201708021700,68.00,,,65
29980,201708021800,66.00,71.00,61.00,61
29980,201708021900,64.00,,,58
29980,201708022000,63.00,,,56
29980,201708022100,62.00,,,54
29980,201708022200,62.00,,,54
29980,201708022300,61.00,,,52
29980,201708030000,62.00,,,54
29980,201708030100,61.00,,,52
29980,201708030200,60.00,,,50
29980,201708030300,61.00,,,52
29980,201708030400,62.00,,,54
29980,201708030500,64.00,,,58
29980,201708030600,65.00,66.00,60.00,59
29980,201708030700,68.00,,,65
29980,201708030800,67.00,,,63
29980,201708030900,67.00,,,63
29980,201708031000,68.00,,,65
29980,201708031100,68.00,,,65
29980,201708031200,71.00,,,70
29980,201708031300,71.00,,,70
29980,201708031400,70.00,,,68
29980,201708031500,69.00,,,67
29980,201708031600,68.00,,,65
29980,201708031700,66.00,,,61
29980,201708031800,62.00,72.00,62.00,54
29980,201708031900,61.00,,,52
29980,201708032000,60.00,,,50
29980,201708032100,60.00,,,50
29980,201708032200,61.00,,,52
29980,201708032300,61.00,,,52
29980,201708040000,61.00,,,52
29980,201708040100,61.00,,,52
29980,201708040200,60.00,,,50
29980,201708040300,59.00,,,49
29980,201708040400,59.00,,,49
29980,201708040500,58.00,,,47
29980,201708040600,58.00,62.00,58.00,47
29980,201708040700,58.00,,,47
29980,201708040800,59.00,,,49
29980,201708040900,61.00,,,52
29980,201708041000,62.00,,,54
29980,201708041100,63.00,,,56
29980,201708041200,66.00,,,61
29980,201708041300,68.00,,,65
29980,201708041400,68.00,,,65
29980,201708041500,66.00,,,61
29980,201708041600,65.00,,,59
29980,201708041700,64.00,,,58
29980,201708041800,63.00,69.00,58.00,56
29980,201708041900,61.00,,,52
29980,201708042000,61.00,,,52
29980,201708042100,61.00,,,52
29980,201708042200,59.00,,,49
29980,201708042300,60.00,,,50
29980,201708050000,60.00,,,50
29980,201708050100,60.00,,,50
29980,201708050200,59.00,,,49
29980,201708050300,60.00,,,50
29980,201708050400,60.00,,,50
29980,201708050500,63.00,,,56
29980,201708050600,64.00,64.00,59.00,58
29980,201708050700,65.00,,,59
29980,201708050800,65.00,,,59
29980,201708050900,61.00,,,52
29980,201708051000,65.00,,,59
29980,201708051100,67.00,,,63
29980,201708051200,67.00,,,63
29980,201708051300,67.00,,,63
29980,201708051400,67.00,,,63
29980,201708051500,67.00,,,63
29980,201708051600,64.00,,,58
29980,201708051700,63.00,,,56
29980,201708051800,62.00,68.00,61.00,54
29980,201708051900,61.00,,,52
29980,201708052000,62.00,,,54
29980,201708052100,60.00,,,50
29980,201708052200,59.00,,,49
29980,201708052300,58.00,,,47
29980,201708060000,60.00,,,50
29980,201708060100,60.00,,,50
29980,201708060200,60.00,,,50
29980,201708060300,60.00,,,50
29980,201708060400,60.00,,,50
29980,201708060500,61.00,,,52
29980,201708060600,63.00,63.00,59.00,56
29980,201708060700,64.00,,,58
29980,201708060800,64.00,,,58
29980,201708060900,62.00,,,54
29980,201708061000,67.00,,,63
29980,201708061100,67.00,,,63
29980,201708061200,67.00,,,63
29980,201708061300,66.00,,,61
29980,201708061400,59.00,,,49
29980,201708061500,60.00,,,50
29980,201708061600,60.00,,,50
29980,201708061700,59.00,,,49
29980,201708061800,58.00,69.00,58.00,47
29980,201708061900,58.00,,,47
29980,201708062000,58.00,,,47
29980,201708062100,57.00,,,45
29980,201708062200,58.00,,,47
29980,201708062300,57.00,,,45
29980,201708070000,57.00,,,45
29980,201708070100,57.00,,,45
29980,201708070200,57.00,,,45
29980,201708070300,58.00,,,47
29980,201708070400,58.00,,,47
29980,201708070500,59.00,,,49
29980,201708070600,60.00,60.00,57.00,50
29980,201708070700,61.00,,,52
29980,201708070800,64.00,,,58
29980,201708070900,62.00,,,54
29980,201708071000,63.00,,,56
29980,201708071100,64.00,,,58
29980,201708071200,63.00,,,56
29980,201708071300,60.00,,,50
29980,201708071400,64.00,,,58
29980,201708071500,61.00,,,52
29980,201708071600,63.00,,,56
29980,201708071700,60.00,,,50
29980,201708071800,58.00,66.00,58.00,47
29980,201708071900,55.00,,,41
29980,201708072000,56.00,,,43
29980,201708072100,57.00,,,45
29980,201708072200,56.00,,,43
29980,201708072300,55.00,,,41
29980,201708080000,55.00,,,41
29980,201708080100,55.00,,,41
29980,201708080400,59.00,,,49
29980,201708080500,61.00,,,52
29980,201708080600,63.00,63.00,53.00,56
29980,201708080700,66.00,,,61
29980,201708080800,68.00,,,65
29980,201708080900,69.00,,,67
29980,201708081000,68.00,,,65
29980,201708081100,71.00,,,70
29980,201708081200,71.00,,,70
29980,201708081300,71.00,,,70
29980,201708081400,70.00,,,68
29980,201708081500,69.00,,,67
29980,201708081600,67.00,,,63
29980,201708081700,65.00,,,59
29980,201708081800,63.00,71.00,62.00,56
29980,201708081900,61.00,,,52
29980,201708082000,60.00,,,50
29980,201708082100,59.00,,,49
29980,201708082200,58.00,,,47
29980,201708082300,57.00,,,45
29980,201708090000,57.00,,,45
29980,201708090100,57.00,,,45
29980,201708090200,57.00,,,45
29980,201708090300,57.00,,,45
29980,201708090400,58.00,,,47
29980,201708090500,62.00,,,54
29980,201708090600,64.00,64.00,56.00,58
29980,201708090700,67.00,,,63
29980,201708090800,67.00,,,63
29980,201708090900,70.00,,,68
29980,201708091000,68.00,,,65
29980,201708091100,71.00,,,70
29980,201708091200,71.00,,,70
29980,201708091300,71.00,,,70
29980,201708091400,72.00,,,72
29980,201708091500,69.00,,,67
29980,201708091600,68.00,,,65
29980,201708091700,67.00,,,63
29980,201708091800,65.00,72.00,64.00,59
29980,201708091900,64.00,,,58
29980,201708092000,64.00,,,58
29980,201708092100,66.00,,,61
29980,201708092200,67.00,,,63
29980,201708092300,66.00,,,61
29980,201708100000,65.00,,,59
29980,201708100100,64.00,,,58
29980,201708100200,64.00,,,58
29980,201708100300,64.00,,,58
29980,201708100400,64.00,,,58
29980,201708100500,65.00,,,59
29980,201708100600,64.00,67.00,63.00,58
29980,201708100700,65.00,,,59
29980,201708100800,65.00,,,59
29980,201708100900,67.00,,,63
29980,201708101000,68.00,,,65
29980,201708101100,70.00,,,68
29980,201708101200,72.00,,,72
29980,201708101300,71.00,,,70
29980,201708101400,70.00,,,68
29980,201708101500,70.00,,,68
29980,201708101600,67.00,,,63
29980,201708101700,65.00,,,59
29980,201708101800,63.00,72.00,63.00,56
29980,201708101900,62.00,,,54
29980,201708102000,61.00,,,52
29980,201708102100,60.00,,,50
29980,201708102200,61.00,,,52
29980,201708102300,60.00,,,50
29980,201708110000,59.00,,,49
29980,201708110100,58.00,,,47
29980,201708110200,57.00,,,45
29980,201708110300,58.00,,,47
29980,201708110400,58.00,,,47
29980,201708110500,62.00,,,54
29980,201708110600,65.00,65.00,57.00,59
29980,201708110700,64.00,,,58
29980,201708110800,68.00,,,65
29980,201708110900,68.00,,,65
29980,201708111000,69.00,,,67
29980,201708111100,70.00,,,68
29980,201708111200,71.00,,,70
29980,201708111300,71.00,,,70
29980,201708111400,72.00,,,72
29980,201708111500,71.00,,,70
29980,201708111600,69.00,,,67
29980,201708111700,67.00,,,63
29980,201708111800,64.00,72.00,63.00,58
29980,201708111900,63.00,,,56
29980,201708112000,61.00,,,52
29980,201708112100,60.00,,,50
29980,201708112200,61.00,,,52
29980,201708112300,61.00,,,52
29980,201708120000,63.00,,,56
29980,201708120100,63.00,,,56
29980,201708120200,62.00,,,54
29980,201708120300,60.00,,,50
29980,201708120400,64.00,,,58
29980,201708120500,64.00,,,58
29980,201708120600,67.00,67.00,60.00,63
29980,201708120700,68.00,,,65
29980,201708120800,71.00,,,70
29980,201708120900,73.00,,,74
29980,201708121000,73.00,,,74
29980,201708121100,74.00,,,76
29980,201708121200,74.00,,,76
29980,201708121300,77.00,,,81
29980,201708121400,74.00,,,76
29980,201708121500,74.00,,,76
29980,201708121600,71.00,,,70
29980,201708121700,63.00,,,56
29980,201708121800,64.00,77.00,62.00,58
29980,201708121900,63.00,,,56
29980,201708122000,64.00,,,58
29980,201708122100,64.00,,,58
29980,201708122200,64.00,,,58
29980,201708122300,64.00,,,58
29980,201708130000,63.00,,,56
29980,201708130100,63.00,,,56
29980,201708130200,63.00,,,56
29980,201708130300,62.00,,,54
29980,201708130400,62.00,,,54
29980,201708130500,64.00,,,58
29980,201708130600,63.00,65.00,62.00,56
29980,201708130700,64.00,,,58
29980,201708130800,65.00,,,59
29980,201708130900,65.00,,,59
29980,201708131000,65.00,,,59
29980,201708131100,68.00,,,65
29980,201708131200,68.00,,,65
29980,201708131300,66.00,,,61
29980,201708131400,69.00,,,67
29980,201708131500,66.00,,,61
29980,201708131600,63.00,,,56
29980,201708131700,62.00,,,54
29980,201708131800,61.00,70.00,61.00,52
29980,201708131900,61.00,,,52
29980,201708132000,59.00,,,49
29980,201708132100,58.00,,,47
29980,201708132200,58.00,,,47
29980,201708132300,55.00,,,41
29980,201708140000,55.00,,,41
29980,201708140100,52.00,,,36
29980,201708140200,51.00,,,34
29980,201708140300,50.00,,,32
29980,201708140400,53.00,,,38
29980,201708140500,56.00,,,43
29980,201708140600,59.00,61.00,50.00,49
29980,201708140700,62.00,,,54
29980,201708140800,64.00,,,58
29980,201708140900,67.00,,,63
29980,201708141000,67.00,,,63
29980,201708141100,67.00,,,63
29980,201708141200,68.00,,,65
29980,201708141300,68.00,,,65
29980,201708141400,69.00,,,67
29980,201708141500,68.00,,,65
29980,201708141600,68.00,,,65
29980,201708141700,66.00,,,61
29980,201708141800,64.00,70.00,60.00,58
29980,201708141900,61.00,,,52
29980,201708142000,60.00,,,50
29980,201708142100,58.00,,,47
29980,201708142200,56.00,,,43
29980,201708142300,55.00,,,41
29980,201708150000,55.00,,,41
29980,201708150100,55.00,,,41
29980,201708150200,53.00,,,38
29980,201708150300,54.00,,,40
29980,201708150400,57.00,,,45
29980,201708150500,60.00,,,50
29980,201708150600,62.00,63.00,53.00,54
29980,201708150700,63.00,,,56
29980,201708150800,64.00,,,58
29980,201708150900,66.00,,,61
29980,201708151000,66.00,,,61
29980,201708151100,67.00,,,63
29980,201708151300,68.00,,,65
29980,201708151400,67.00,,,63
29980,201708151500,68.00,,,65
29980,201708151600,64.00,,,58
29980,201708151700,62.00,,,54
29980,201708152100,59.00,,,49
29980,201708152200,56.00,,,43
29980,201708152300,55.00,,,41
29980,201708160000,56.00,,,43
29980,201708160100,57.00,,,45
29980,201708160200,56.00,,,43
29980,201708160300,57.00,,,45
29980,201708160400,57.00,,,45
29980,201708160500,61.00,,,52
29980,201708160600,63.00,63.00,54.00,56
29980,201708160700,64.00,,,58
29980,201708160800,64.00,,,58
29980,201708160900,66.00,,,61
29980,201708161000,65.00,,,59
29980,201708161100,65.00,,,59
29980,201708161200,67.00,,,63
29980,201708161300,68.00,,,65
29980,201708161400,69.00,,,67
29980,201708161500,69.00,,,67
29980,201708161600,67.00,,,63
29980,201708161700,67.00,,,63
29980,201708161800,66.00,69.00,63.00,61
29980,201708161900,65.00,,,59
29980,201708162000,65.00,,,59
29980,201708162100,65.00,,,59
29980,201708162200,65.00,,,59
29980,201708162300,63.00,,,56
29980,201708170000,64.00,,,58
29980,201708170100,63.00,,,56
29980,201708170200,63.00,,,56
29980,201708170300,63.00,,,56
29980,201708170400,63.00,,,56
29980,201708170500,63.00,,,56
29980,201708170600,64.00,66.00,62.00,58
29980,201708170700,64.00,,,58
29980,201708170800,65.00,,,59
29980,201708170900,66.00,,,61
29980,201708171000,69.00,,,67
29980,201708171100,71.00,,,70
29980,201708171200,72.00,,,72
29980,201708171300,72.00,,,72
29980,201708171400,69.00,,,67
29980,201708171500,70.00,,,68
29980,201708171600,70.00,,,68
29980,201708171700,69.00,,,67
29980,201708171800,67.00,73.00,64.00,63
29980,201708171900,66.00,,,61
29980,201708172000,65.00,,,59
29980,201708172100,64.00,,,58
29980,201708172200,65.00,,,59
29980,201708172300,64.00,,,58
29980,201708180000,63.00,,,56
29980,201708180100,63.00,,,56
29980,201708180200,62.00,,,54
29980,201708180300,62.00,,,54
29980,201708180400,64.00,,,58
29980,201708180500,64.00,,,58
29980,201708180600,65.00,68.00,61.00,59
29980,201708180700,64.00,,,58
29980,201708180800,65.00,,,59
29980,201708180900,68.00,,,65
29980,201708181000,67.00,,,63
29980,201708181100,67.00,,,63
29980,201708181200,68.00,,,65
29980,201708181300,67.00,,,63
29980,201708181400,67.00,,,63
29980,201708181500,67.00,,,63
29980,201708181600,66.00,,,61
29980,201708181700,64.00,,,58
29980,201708181800,62.00,70.00,62.00,54
29980,201708181900,61.00,,,52
29980,201708182000,61.00,,,52
29980,201708182100,62.00,,,54
29980,201708182200,63.00,,,56
29980,201708182300,64.00,,,58
29980,201708190000,64.00,,,58
29980,201708190100,63.00,,,56
29980,201708190200,64.00,,,58
29980,201708190300,63.00,,,56
29980,201708190400,64.00,,,58
29980,201708190500,64.00,,,58
29980,201708190600,64.00,64.00,60.00,58
29980,201708190700,64.00,,,58
29980,201708190800,64.00,,,58
29980,201708190900,66.00,,,61
29980,201708191000,65.00,,,59
29980,201708191100,66.00,,,61
29980,201708191200,66.00,,,61
29980,201708191300,69.00,,,67
29980,201708191400,71.00,,,70
29980,201708191500,69.00,,,67
29980,201708191600,65.00,,,59
29980,201708191700,64.00,,,58
29980,201708191800,63.00,72.00,63.00,56
29980,201708191900,64.00,,,58
29980,201708192000,64.00,,,58
29980,201708192100,63.00,,,56
29980,201708192200,63.00,,,56
29980,201708192300,63.00,,,56
29980,201708200000,63.00,,,56
29980,201708200100,62.00,,,54
29980,201708200200,62.00,,,54
29980,201708200300,61.00,,,52
29980,201708200400,61.00,,,52
29980,201708200500,62.00,,,54
29980,201708200600,64.00,64.00,60.00,58
29980,201708200700,65.00,,,59
29980,201708200800,65.00,,,59
29980,201708200900,65.00,,,59
29980,201708201000,65.00,,,59
29980,201708201100,67.00,,,63
29980,201708201200,66.00,,,61
29980,201708201300,61.00,,,52
29980,201708201400,65.00,,,59
29980,201708201500,64.00,,,58
29980,201708201600,64.00,,,58
29980,201708201700,63.00,,,56
29980,201708201800,61.00,68.00,61.00,52
29980,201708201900,60.00,,,50
29980,201708202000,61.00,,,52
29980,201708202100,61.00,,,52
29980,201708202200,60.00,,,50
29980,201708202300,60.00,,,50
29980,201708210000,59.00,,,49
29980,201708210100,59.00,,,49
29980,201708210200,59.00,,,49
29980,201708210300,58.00,,,47
29980,201708210400,59.00,,,49
29980,201708210500,61.00,,,52
29980,201708210600,62.00,62.00,58.00,54
29980,201708210700,63.00,,,56
29980,201708210800,63.00,,,56
29980,201708210900,63.00,,,56
29980,201708211000,64.00,,,58
29980,201708211100,64.00,,,58
29980,201708211200,64.00,,,58
29980,201708211300,65.00,,,59
29980,201708211400,66.00,,,61
29980,201708211500,64.00,,,58
29980,201708211600,64.00,,,58
29980,201708211700,62.00,,,54
29980,201708211800,61.00,66.00,61.00,52
29980,201708211900,60.00,,,50
29980,201708212000,58.00,,,47
29980,201708212100,58.00,,,47
29980,201708212200,57.00,,,45
29980,201708212300,56.00,,,43
29980,201708220000,56.00,,,43
29980,201708220100,55.00,,,41
29980,201708220200,55.00,,,41
29980,201708220300,54.00,,,40
29980,201708220400,55.00,,,41
29980,201708220500,57.00,,,45
29980,201708220600,57.00,61.00,54.00,45
29980,201708220700,58.00,,,47
29980,201708220800,59.00,,,49
29980,201708220900,61.00,,,52
29980,201708221000,62.00,,,54
29980,201708221100,63.00,,,56
29980,201708221200,62.00,,,54
29980,201708221300,64.00,,,58
29980,201708221400,64.00,,,58
29980,201708221500,64.00,,,58
29980,201708221600,64.00,,,58
29980,201708221700,61.00,,,52
29980,201708221800,59.00,65.00,57.00,49
29980,201708221900,57.00,,,45
29980,201708222000,56.00,,,43
29980,201708222100,57.00,,,45
29980,201708222200,54.00,,,40
29980,201708222300,53.00,,,38
29980,201708230000,52.00,,,36
29980,201708230100,51.00,,,34
29980,201708230200,51.00,,,34
29980,201708230300,50.00,,,32
29980,201708230400,50.00,,,32
29980,201708230500,51.00,,,34
29980,201708230600,53.00,60.00,50.00,38
29980,201708230700,55.00,,,41
29980,201708230800,55.00,,,41
29980,201708230900,58.00,,,47
29980,201708231000,61.00,,,52
29980,201708231100,62.00,,,54
29980,201708231200,63.00,,,56
29980,201708231300,62.00,,,54
29980,201708231400,62.00,,,54
29980,201708231500,62.00,,,54
29980,201708231600,61.00,,,52
29980,201708231700,60.00,,,50
29980,201708231800,58.00,63.00,53.00,47
29980,201708231900,57.00,,,45
29980,201708232000,55.00,,,41
29980,201708232100,54.00,,,40
29980,201708232200,54.00,,,40
29980,201708232300,53.00,,,38
29980,201708240000,52.00,,,36
29980,201708240100,51.00,,,34
29980,201708240200,51.00,,,34
29980,201708240300,51.00,,,34
29980,201708240400,51.00,,,34
29980,201708240500,52.00,,,36
29980,201708240600,54.00,58.00,51.00,40
29980,201708240700,55.00,,,41
29980,201708240800,57.00,,,45
29980,201708240900,59.00,,,49
29980,201708241000,61.00,,,52
29980,201708241100,62.00,,,54
29980,201708241200,63.00,,,56
29980,201708241300,63.00,,,56
29980,201708241400,61.00,,,52
29980,201708241500,60.00,,,50
29980,201708241600,58.00,,,47
29980,201708241700,57.00,,,45
29980,201708241800,54.00,65.00,54.00,40
29980,201708241900,52.00,,,36
29980,201708242000,50.00,,,32
29980,201708242100,49.00,,,31
29980,201708242200,49.00,,,31
29980,201708242300,49.00,,,31
29980,201708250000,48.00,,,29
29980,201708250100,48.00,,,29
29980,201708250200,48.00,,,29
29980,201708250300,47.00,,,27
29980,201708250400,49.00,,,31
29980,201708250500,50.00,,,32
29980,201708250600,51.00,54.00,47.00,34
29980,201708250700,53.00,,,38
29980,201708250800,54.00,,,40
29980,201708250900,56.00,,,43
29980,201708251000,56.00,,,43
29980,201708251100,56.00,,,43
29980,201708251200,57.00,,,45
29980,201708251300,56.00,,,43
29980,201708251400,55.00,,,41
29980,201708251500,55.00,,,41
29980,201708251600,54.00,,,40
29980,201708251700,54.00,,,40
29980,201708251800,53.00,57.00,51.00,38
29980,201708251900,52.00,,,36
29980,201708252000,52.00,,,36
29980,201708252100,51.00,,,34
29980,201708252200,49.00,,,31
29980,201708252300,47.00,,,27
29980,201708260000,46.00,,,25
29980,201708260100,45.00,,,23
29980,201708260200,44.00,,,22
29980,201708260300,46.00,,,25
29980,201708260400,48.00,,,29
29980,201708260500,50.00,,,32
29980,201708260600,53.00,53.00,44.00,38
29980,201708260700,56.00,,,43
29980,201708260800,57.00,,,45
29980,201708260900,56.00,,,43
29980,201708261000,59.00,,,49
29980,201708261100,60.00,,,50
29980,201708261200,53.00,,,38
29980,201708261300,58.00,,,47
29980,201708261400,56.00,,,43
29980,201708261500,53.00,,,38
29980,201708261600,53.00,,,38
29980,201708261700,54.00,,,40
29980,201708261800,51.00,61.00,51.00,34
29980,201708261900,49.00,,,31
29980,201708262000,49.00,,,31
29980,201708262100,47.00,,,27
29980,201708262200,47.00,,,27
29980,201708262300,46.00,,,25
29980,201708270000,45.00,,,23
29980,201708270100,45.00,,,23
29980,201708270200,44.00,,,22
29980,201708270300,43.00,,,20
29980,201708270400,43.00,,,20
29980,201708270500,47.00,,,27
29980,201708270600,51.00,51.00,43.00,34
29980,201708270700,53.00,,,38
29980,201708270800,54.00,,,40
29980,201708270900,55.00,,,41
29980,201708271000,58.00,,,47
29980,201708271100,58.00,,,47
29980,201708271200,58.00,,,47
29980,201708271300,57.00,,,45
29980,201708271400,57.00,,,45
29980,201708271500,56.00,,,43
29980,201708271600,55.00,,,41
29980,201708271700,55.00,,,41
29980,201708271800,52.00,59.00,51.00,36
29980,201708271900,50.00,,,32
29980,201708272000,49.00,,,31
29980,201708272100,49.00,,,31
29980,201708272200,49.00,,,31
29980,201708272300,48.00,,,29
29980,201708280000,49.00,,,31
29980,201708280100,49.00,,,31
29980,201708280200,48.00,,,29
29980,201708280300,49.00,,,31
29980,201708280400,49.00,,,31
29980,201708280500,50.00,,,32
29980,201708280600,52.00,52.00,48.00,36
29980,201708280700,54.00,,,40
29980,201708280800,57.00,,,45
29980,201708281000,58.00,,,47
29980,201708281100,58.00,,,47
29980,201708281200,59.00,,,49
29980,201708281300,61.00,,,52
29980,201708281400,60.00,,,50
29980,201708281500,58.00,,,47
29980,201708281600,58.00,,,47
29980,201708281700,56.00,,,43
29980,201708281800,55.00,62.00,52.00,41
29980,201708281900,53.00,,,38
29980,201708282000,52.00,,,36
29980,201708282100,50.00,,,32
29980,201708282200,49.00,,,31
29980,201708282300,49.00,,,31
29980,201708290000,49.00,,,31
29980,201708290100,47.00,,,27
29980,201708290200,46.00,,,25
29980,201708290300,48.00,,,29
29980,201708290400,49.00,,,31
29980,201708290500,51.00,,,34
29980,201708290600,58.00,58.00,46.00,47
29980,201708290700,61.00,,,52
29980,201708290800,61.00,,,52
29980,201708290900,62.00,,,54
29980,201708291000,62.00,,,54
29980,201708291100,62.00,,,54
29980,201708291200,63.00,,,56
29980,201708291300,63.00,,,56
29980,201708291400,62.00,,,54
29980,201708291500,62.00,,,54
29980,201708291600,62.00,,,54
29980,201708291700,62.00,,,54
29980,201708291800,62.00,64.00,58.00,54
29980,201708291900,60.00,,,50
29980,201708292000,60.00,,,50
29980,201708292100,60.00,,,50
29980,201708292200,59.00,,,49
29980,201708292300,59.00,,,49
29980,201708300000,59.00,,,49
29980,201708300100,59.00,,,49
29980,201708300200,59.00,,,49
29980,201708300300,59.00,,,49
29980,201708300400,59.00,,,49
29980,201708300500,60.00,,,50
29980,201708300600,60.00,62.00,59.00,50
29980,201708300700,61.00,,,52
29980,201708300800,62.00,,,54
29980,201708300900,65.00,,,59
29980,201708301000,64.00,,,58
29980,201708301100,66.00,,,61
29980,201708301200,65.00,,,59
29980,201708301300,65.00,,,59
29980,201708301400,64.00,,,58
29980,201708301500,64.00,,,58
29980,201708301600,64.00,,,58
29980,201708301700,64.00,,,58
29980,201708301800,63.00,67.00,60.00,56
29980,201708301900,62.00,,,54
29980,201708302000,62.00,,,54
29980,201708302100,62.00,,,54
29980,201708302200,62.00,,,54
29980,201708302300,61.00,,,52
29980,201708310000,62.00,,,54
29980,201708310100,61.00,,,52
29980,201708310200,61.00,,,52
29980,201708310300,60.00,,,50
29980,201708310400,60.00,,,50
29980,201708310500,60.00,,,50
29980,201708310600,61.00,63.00,59.00,52
29980,201708310700,61.00,,,52
29980,201708310800,62.00,,,54
29980,201708310900,62.00,,,54
29980,201708311000,63.00,,,56
29980,201708311100,63.00,,,56
29980,201708311200,65.00,,,59
29980,201708311300,66.00,,,61
29980,201708311400,66.00,,,61
29980,201708311500,66.00,,,61
29980,201708311600,62.00,,,54
29980,201708311700,62.00,,,54
29980,201708311800,64.00,66.00,61.00,58
29980,201708311900,64.00,,,58
29980,201708312000,64.00,,,58
29980,201708312100,64.00,,,58
29980,201708312200,64.00,,,58
29980,201708312300,64.00,,,58
